emb_type,m,n,k,best_C,train_acc,test_acc
skipgram,3,4,7,0.01,0.7073791348600509,0.7061068702290076
SVD,3,4,8,0.01,0.7944732297063903,0.8497409326424871
cbow,3,4,8,1.2742749857031335,0.19804919423240033,0.21755725190839695
skipgram,3,4,8,0.01,0.4902459711620017,0.4541984732824427
SVD,3,4,9,0.01,0.7944732297063903,0.8497409326424871
cbow,3,4,9,0.06951927961775606,0.19804919423240033,0.21755725190839695
skipgram,3,4,9,0.01,0.5992366412213741,0.5916030534351145
SVD,3,4,10,0.01,0.7944732297063903,0.8497409326424871
cbow,3,4,10,0.06951927961775606,0.19804919423240033,0.21755725190839695
skipgram,3,4,10,0.01,0.4906700593723495,0.5190839694656488
SVD,3,5,5,0.01,0.7914072229140723,0.8770949720670391
cbow,3,5,5,0.016237767391887217,0.19804919423240033,0.21755725190839695
skipgram,3,5,5,0.06951927961775606,0.28159457167090757,0.2900763358778626
SVD,3,5,6,0.01,0.7914072229140723,0.8770949720670391
cbow,3,5,6,0.11288378916846889,0.19804919423240033,0.21755725190839695
skipgram,3,5,6,3.359818286283781,0.3011026293469042,0.2786259541984733
SVD,3,5,7,0.01,0.7914072229140723,0.8770949720670391
cbow,3,5,7,0.18329807108324356,0.19804919423240033,0.21755725190839695
skipgram,3,5,7,0.29763514416313175,0.2811704834605598,0.2862595419847328
SVD,3,5,8,0.01,0.7914072229140723,0.8770949720670391
cbow,3,5,8,1.2742749857031335,0.19804919423240033,0.21755725190839695
skipgram,3,5,8,0.7847599703514611,0.2608142493638677,0.2633587786259542
SVD,3,5,9,0.01,0.7914072229140723,0.8770949720670391
cbow,3,5,9,0.06951927961775606,0.19804919423240033,0.21755725190839695
skipgram,3,5,9,0.29763514416313175,0.26123833757421544,0.29389312977099236
SVD,3,5,10,0.01,0.7914072229140723,0.8770949720670391
cbow,3,5,10,0.11288378916846889,0.19804919423240033,0.21755725190839695
skipgram,3,5,10,0.29763514416313175,0.27523324851569125,0.2862595419847328
SVD,3,6,5,0.01,0.7991940899932841,0.8072289156626506
cbow,3,6,5,1.2742749857031335,0.20067739204064353,0.19391634980988592
skipgram,3,6,5,2.06913808111479,0.2493649449618967,0.20912547528517111
SVD,3,6,6,0.01,0.7991940899932841,0.8072289156626506
cbow,3,6,6,0.29763514416313175,0.20067739204064353,0.19391634980988592
skipgram,3,6,6,0.11288378916846889,0.3327688399661304,0.3155893536121673
SVD,3,6,7,0.01,0.7991940899932841,0.8072289156626506
cbow,3,6,7,0.4832930238571752,0.20067739204064353,0.19391634980988592
skipgram,3,6,7,0.04281332398719394,0.3259949195596952,0.33840304182509506
SVD,3,6,8,0.01,0.7991940899932841,0.8072289156626506
cbow,3,6,8,0.11288378916846889,0.20067739204064353,0.19391634980988592
skipgram,3,6,8,0.06951927961775606,0.321337849280271,0.2965779467680608
SVD,3,6,9,0.01,0.7991940899932841,0.8072289156626506
cbow,3,6,9,1.2742749857031335,0.20067739204064353,0.19391634980988592
skipgram,3,6,9,0.29763514416313175,0.26502963590177814,0.2813688212927757
SVD,3,6,10,0.01,0.7991940899932841,0.8072289156626506
cbow,3,6,10,0.04281332398719394,0.20067739204064353,0.19391634980988592
skipgram,3,6,10,0.7847599703514611,0.24343776460626587,0.23954372623574144
SVD,3,7,5,0.01,0.8017492711370262,0.7843137254901961
cbow,3,7,5,0.18329807108324356,0.19804919423240033,0.21755725190839695
skipgram,3,7,5,0.01,0.47370653095843934,0.44274809160305345
SVD,3,7,6,0.04281332398719394,0.8017492711370262,0.7843137254901961
cbow,3,7,6,0.04281332398719394,0.19804919423240033,0.21755725190839695
skipgram,3,7,6,0.11288378916846889,0.26717557251908397,0.2786259541984733
SVD,3,7,7,0.01,0.8017492711370262,0.7843137254901961
cbow,3,7,7,8.858667904100823,0.19804919423240033,0.21755725190839695
skipgram,3,7,7,0.01,0.42027141645462257,0.41603053435114506
SVD,3,7,8,0.01,0.8017492711370262,0.7843137254901961
cbow,3,7,8,0.06951927961775606,0.19804919423240033,0.21755725190839695
skipgram,3,7,8,0.06951927961775606,0.29304495335029684,0.3015267175572519
SVD,3,7,9,0.01,0.8017492711370262,0.7843137254901961
cbow,3,7,9,5.455594781168514,0.19804919423240033,0.21755725190839695
skipgram,3,7,9,0.11288378916846889,0.31679389312977096,0.3549618320610687
SVD,3,7,10,0.026366508987303583,0.7935435435435435,0.8581081081081081
cbow,3,7,10,0.06951927961775606,0.19804919423240033,0.21755725190839695
skipgram,3,7,10,0.4832930238571752,0.26123833757421544,0.2786259541984733
SVD,3,8,5,0.01,0.8033573141486811,0.7697841726618705
cbow,3,8,5,0.01,0.19804919423240033,0.21755725190839695
skipgram,3,8,5,0.01,0.4351145038167939,0.42748091603053434
SVD,3,8,6,0.01,0.8033573141486811,0.7697841726618705
cbow,3,8,6,0.18329807108324356,0.19804919423240033,0.21755725190839695
skipgram,3,8,6,0.01,0.4100932994062765,0.4083969465648855
SVD,3,8,7,0.01,0.8033573141486811,0.7697841726618705
cbow,3,8,7,37.92690190732246,0.19804919423240033,0.21755725190839695
skipgram,3,8,7,0.06951927961775606,0.3566581849024597,0.37404580152671757
